Id,Type,Name,Description,IsActive,IntValue,StringValue,Latitude,Longitude,ParentId
20210,BRA,"Daulatpur ",NULL,1,NULL,NULL,NULL,NULL,18480
20211,BRA,Daulatpur (P),NULL,1,NULL,NULL,NULL,NULL,18480
20212,BRA,Daulatpur Bazar Shakha,NULL,1,NULL,NULL,NULL,NULL,18480
20213,BRA,Fulbarigate,NULL,1,NULL,NULL,NULL,NULL,18480
20214,BRA,Khalishpur,NULL,1,NULL,NULL,NULL,NULL,18480
20215,BRA,Khalishpur (P),NULL,1,NULL,NULL,NULL,NULL,18480
20216,BRA,Khulna- MO,NULL,1,NULL,NULL,NULL,NULL,18480
20217,BRA,Khulna Sadar,NULL,1,NULL,NULL,NULL,NULL,18480
20218,BRA,Khulna Sadar(P),NULL,1,NULL,NULL,NULL,NULL,18480
20219,BRA," Koyra",NULL,1,NULL,NULL,NULL,NULL,18481
20220,BRA," Koyra CFPR",NULL,1,NULL,NULL,NULL,NULL,18481
20221,BRA,Baka Bazar,NULL,1,NULL,NULL,NULL,NULL,18481
20222,BRA,Betkashi,NULL,1,NULL,NULL,NULL,NULL,18481
20223,BRA,Chandkhali,NULL,1,NULL,NULL,NULL,NULL,18481
20224,BRA,Jaghirmohal,NULL,1,NULL,NULL,NULL,NULL,18481
20225,BRA,Kopilmuni,NULL,1,NULL,NULL,NULL,NULL,18481
20226,BRA,Moheswaripur,NULL,1,NULL,NULL,NULL,NULL,18481
20227,BRA,"Paikgacha ",NULL,1,NULL,NULL,NULL,NULL,18481
20228,BRA,Paikgacha CFPR,NULL,1,NULL,NULL,NULL,NULL,18481
20229,BRA,Soladana,NULL,1,NULL,NULL,NULL,NULL,18481
20230,BRA,Baliadanga,NULL,1,NULL,NULL,NULL,NULL,18482
20231,BRA,Jabusha,NULL,1,NULL,NULL,NULL,NULL,18482
20232,BRA,Mansha Bazer,NULL,1,NULL,NULL,NULL,NULL,18482
20233,BRA,Rupsha,NULL,1,NULL,NULL,NULL,NULL,18482
20234,BRA,Senerbazer,NULL,1,NULL,NULL,NULL,NULL,18482
20235,BRA,Sheikpura,NULL,1,NULL,NULL,NULL,NULL,18482
20236,BRA,Terakhada,NULL,1,NULL,NULL,NULL,NULL,18482
20237,BRA,Basdah,NULL,1,NULL,NULL,NULL,NULL,18483
20238,BRA,Etagacha,NULL,1,NULL,NULL,NULL,NULL,18483
20239,BRA,Ghona,NULL,1,NULL,NULL,NULL,NULL,18483
20240,BRA,Jahaudanga,NULL,1,NULL,NULL,NULL,NULL,18483
20241,BRA,Jathuya Bazar,NULL,1,NULL,NULL,NULL,NULL,18483
20242,BRA,Nowapara,NULL,1,NULL,NULL,NULL,NULL,18483
20243,BRA,Patkelghata,NULL,1,NULL,NULL,NULL,NULL,18483
20244,BRA,Satkhira Market Office,NULL,1,NULL,NULL,NULL,NULL,18483
20245,BRA,Satkhira Sadar,NULL,1,NULL,NULL,NULL,NULL,18483
20246,BRA,Anulia,NULL,1,NULL,NULL,NULL,NULL,18484
20247,BRA,Bishnupur,NULL,1,NULL,NULL,NULL,NULL,18484
20248,BRA,Kaligong (Non MF),NULL,1,NULL,NULL,NULL,NULL,18484
20249,BRA,Kaligonj,NULL,1,NULL,NULL,NULL,NULL,18484
20250,BRA,Kashimari,NULL,1,NULL,NULL,NULL,NULL,18484
20251,BRA,Munshigonj,NULL,1,NULL,NULL,NULL,NULL,18484
20252,BRA,Shyamnagar,NULL,1,NULL,NULL,NULL,NULL,18484
20253,BRA,Shyamnagar (Non MF),NULL,1,NULL,NULL,NULL,NULL,18484
20254,BRA,Vetkhali,NULL,1,NULL,NULL,NULL,NULL,18484
20255,BRA,Tala,NULL,1,NULL,NULL,NULL,NULL,18485
20256,BRA,Tala Progrem,NULL,1,NULL,NULL,NULL,NULL,18485
20257,BRA,Alamdanga,NULL,1,NULL,NULL,NULL,NULL,18486
20258,BRA,Gholdari,NULL,1,NULL,NULL,NULL,NULL,18486
20259,BRA,Goshami-durgapur,NULL,1,NULL,NULL,NULL,NULL,18486
20260,BRA,Jamjami,NULL,1,NULL,NULL,NULL,NULL,18486
20261,BRA,Jhaudia,NULL,1,NULL,NULL,NULL,NULL,18486
20262,BRA,Kalidashpur,NULL,1,NULL,NULL,NULL,NULL,18486
20263,BRA,Munshigonj,NULL,1,NULL,NULL,NULL,NULL,18486
20264,BRA,Allardarga,NULL,1,NULL,NULL,NULL,NULL,18487
20265,BRA,Bahadurpur,NULL,1,NULL,NULL,NULL,NULL,18487
20266,BRA,Bheramara,NULL,1,NULL,NULL,NULL,NULL,18487
20267,BRA,Bheramara - Development,NULL,1,NULL,NULL,NULL,NULL,18487
20268,BRA,Bheramara Urban,NULL,1,NULL,NULL,NULL,NULL,18487
20269,BRA,Dharampur Bazar,NULL,1,NULL,NULL,NULL,NULL,18487
20270,BRA,Jawdia Bazar,NULL,1,NULL,NULL,NULL,NULL,18487
20271,BRA,Juniadaha,NULL,1,NULL,NULL,NULL,NULL,18487
20272,BRA,Kamalpur,NULL,1,NULL,NULL,NULL,NULL,18487
20273,BRA,Alokdia,NULL,1,NULL,NULL,NULL,NULL,18488
20274,BRA,Badargonj,NULL,1,NULL,NULL,NULL,NULL,18488
20275,BRA,Chuadanga Sadar,NULL,1,NULL,NULL,NULL,NULL,18488
20276,BRA,Hizolgari,NULL,1,NULL,NULL,NULL,NULL,18488
20277,BRA,Kharagoda,NULL,1,NULL,NULL,NULL,NULL,18488
20278,BRA,Khaskorra,NULL,1,NULL,NULL,NULL,NULL,18488
20279,BRA,Market Office Chuadanga,NULL,1,NULL,NULL,NULL,NULL,18488
20280,BRA,Sarojgonj,NULL,1,NULL,NULL,NULL,NULL,18488
20281,BRA,Barogandia,NULL,1,NULL,NULL,NULL,NULL,18489
20282,BRA,Dangmorka,NULL,1,NULL,NULL,NULL,NULL,18489
20283,BRA,Daulatpur Development,NULL,1,NULL,NULL,NULL,NULL,18489
20284,BRA,Daulatpur-1,NULL,1,NULL,NULL,NULL,NULL,18489
20285,BRA,Daulatpur-2,NULL,1,NULL,NULL,NULL,NULL,18489
20286,BRA,DGT Bazar,NULL,1,NULL,NULL,NULL,NULL,18489
20287,BRA,Hosnabad,NULL,1,NULL,NULL,NULL,NULL,18489
20288,BRA,Mathurapur,NULL,1,NULL,NULL,NULL,NULL,18489
20289,BRA,Mohishakundi,NULL,1,NULL,NULL,NULL,NULL,18489
20290,BRA,Pragpur,NULL,1,NULL,NULL,NULL,NULL,18489
20291,BRA,Vagjot Bazar,NULL,1,NULL,NULL,NULL,NULL,18489
20292,BRA,Bamundi,NULL,1,NULL,NULL,NULL,NULL,18490
20293,BRA,Bashbaria,NULL,1,NULL,NULL,NULL,NULL,18490
20294,BRA,Gangni,NULL,1,NULL,NULL,NULL,NULL,18490
20295,BRA,Hardi Bazar,NULL,1,NULL,NULL,NULL,NULL,18490
20296,BRA,Hatboalia,NULL,1,NULL,NULL,NULL,NULL,18490
20297,BRA,Kathuli,NULL,1,NULL,NULL,NULL,NULL,18490
20298,BRA,Khalishakundi,NULL,1,NULL,NULL,NULL,NULL,18490
20299,BRA,Nowdapara,NULL,1,NULL,NULL,NULL,NULL,18490
20300,BRA,Alauddin Nagor,NULL,1,NULL,NULL,NULL,NULL,18491
20301,BRA,Amlabaria,NULL,1,NULL,NULL,NULL,NULL,18491
20302,BRA,Bashgram,NULL,1,NULL,NULL,NULL,NULL,18491
20303,BRA,Khoksha,NULL,1,NULL,NULL,NULL,NULL,18491
20304,BRA,Kumarkhali,NULL,1,NULL,NULL,NULL,NULL,18491
20305,BRA,Panti,NULL,1,NULL,NULL,NULL,NULL,18491
20306,BRA,Sandiara,NULL,1,NULL,NULL,NULL,NULL,18491
20307,BRA,Shilaydha,NULL,1,NULL,NULL,NULL,NULL,18491
20308,BRA,"Badhbazar ",NULL,1,NULL,NULL,NULL,NULL,18492
20309,BRA,Bittipara,NULL,1,NULL,NULL,NULL,NULL,18492
20310,BRA,Dohakola,NULL,1,NULL,NULL,NULL,NULL,18492
20311,BRA,Ghoraghat,NULL,1,NULL,NULL,NULL,NULL,18492
20312,BRA,Horinarayanpur,NULL,1,NULL,NULL,NULL,NULL,18492
20313,BRA,Kushtia Sadar,NULL,1,NULL,NULL,NULL,NULL,18492
20314,BRA,Kushtia Urban,NULL,1,NULL,NULL,NULL,NULL,18492
20315,BRA,Ziarokhi,NULL,1,NULL,NULL,NULL,NULL,18492
20316,BRA,Asmankhali,NULL,1,NULL,NULL,NULL,NULL,18493
20317,BRA,Atkabor,NULL,1,NULL,NULL,NULL,NULL,18493
20318,BRA,Baradi,NULL,1,NULL,NULL,NULL,NULL,18493
20319,BRA,BMO Meherpur,NULL,1,NULL,NULL,NULL,NULL,18493
20320,BRA,Chitla,NULL,1,NULL,NULL,NULL,NULL,18493
20321,BRA,"Komorpur ",NULL,1,NULL,NULL,NULL,NULL,18493
20322,BRA,Meherpur,NULL,1,NULL,NULL,NULL,NULL,18493
20323,BRA,Mujibnagar,NULL,1,NULL,NULL,NULL,NULL,18493
20324,BRA,Amla,NULL,1,NULL,NULL,NULL,NULL,18494
20325,BRA,Bahalbaria,NULL,1,NULL,NULL,NULL,NULL,18494
20326,BRA,Barkhada,NULL,1,NULL,NULL,NULL,NULL,18494
20327,BRA,Chithulia,NULL,1,NULL,NULL,NULL,NULL,18494
20328,BRA,Halsha,NULL,1,NULL,NULL,NULL,NULL,18494
20329,BRA,Mazirhat,NULL,1,NULL,NULL,NULL,NULL,18494
20330,BRA,"Mirpur ",NULL,1,NULL,NULL,NULL,NULL,18494
20331,BRA,Poradah,NULL,1,NULL,NULL,NULL,NULL,18494
20332,BRA,Baraigram,NULL,1,NULL,NULL,NULL,NULL,18495
20333,BRA,Bonpara,NULL,1,NULL,NULL,NULL,NULL,18495
20334,BRA,"Dhanaidha ",NULL,1,NULL,NULL,NULL,NULL,18495
20335,BRA,Halsa,NULL,1,NULL,NULL,NULL,NULL,18495
20336,BRA,Hoybotpur,NULL,1,NULL,NULL,NULL,NULL,18495
20337,BRA,Jonail,NULL,1,NULL,NULL,NULL,NULL,18495
20338,BRA,Mowkhara,NULL,1,NULL,NULL,NULL,NULL,18495
20339,BRA,Arani,NULL,1,NULL,NULL,NULL,NULL,18496
20340,BRA,Bagha,NULL,1,NULL,NULL,NULL,NULL,18496
20341,BRA,Banaswer,NULL,1,NULL,NULL,NULL,NULL,18496
20342,BRA,Berilabari,NULL,1,NULL,NULL,NULL,NULL,18496
20343,BRA,Charghat,NULL,1,NULL,NULL,NULL,NULL,18496
20344,BRA,Khanpur,NULL,1,NULL,NULL,NULL,NULL,18496
20345,BRA,Mirgonj,NULL,1,NULL,NULL,NULL,NULL,18496
20346,BRA,Tatulia,NULL,1,NULL,NULL,NULL,NULL,18496
20347,BRA,Atghoria,NULL,1,NULL,NULL,NULL,NULL,18497
20348,BRA,Chatmohar,NULL,1,NULL,NULL,NULL,NULL,18497
20349,BRA,Chatmohar Urban,NULL,1,NULL,NULL,NULL,NULL,18497
20350,BRA,"Chhaikola ",NULL,1,NULL,NULL,NULL,NULL,18497
20351,BRA,Failjana,NULL,1,NULL,NULL,NULL,NULL,18497
20352,BRA,Katakhali,NULL,1,NULL,NULL,NULL,NULL,18497
20353,BRA,Kuabashi,NULL,1,NULL,NULL,NULL,NULL,18497
20354,BRA,Mohela,NULL,1,NULL,NULL,NULL,NULL,18497
20355,BRA,Abdulpur,NULL,1,NULL,NULL,NULL,NULL,18498
20356,BRA,"Bagatipara ",NULL,1,NULL,NULL,NULL,NULL,18498
20357,BRA,Bilmaria,NULL,1,NULL,NULL,NULL,NULL,18498
20358,BRA,Doyarampur,NULL,1,NULL,NULL,NULL,NULL,18498
20359,BRA,"Gopalpur ",NULL,1,NULL,NULL,NULL,NULL,18498
20360,BRA,Gouripur,NULL,1,NULL,NULL,NULL,NULL,18498
20361,BRA,Kalosnagor,NULL,1,NULL,NULL,NULL,NULL,18498
20362,BRA,Lalpur,NULL,1,NULL,NULL,NULL,NULL,18498
20363,BRA,Chanchkoir Bazar (MO),NULL,1,NULL,NULL,NULL,NULL,18499
20364,BRA,Gurudaspur,NULL,1,NULL,NULL,NULL,NULL,18499
20365,BRA,Handial,NULL,1,NULL,NULL,NULL,NULL,18499
20366,BRA,Hatiandah,NULL,1,NULL,NULL,NULL,NULL,18499
20367,BRA,Kachikata,NULL,1,NULL,NULL,NULL,NULL,18499
20368,BRA,Khubjipur,NULL,1,NULL,NULL,NULL,NULL,18499
20369,BRA,Nalbatha,NULL,1,NULL,NULL,NULL,NULL,18499
20370,BRA,Nazirpur,NULL,1,NULL,NULL,NULL,NULL,18499
20371,BRA,Dhundar,NULL,1,NULL,NULL,NULL,NULL,18500
20372,BRA,Gohail,NULL,1,NULL,NULL,NULL,NULL,18500
20373,BRA,Hatkoria,NULL,1,NULL,NULL,NULL,NULL,18500
20374,BRA,Moninag,NULL,1,NULL,NULL,NULL,NULL,18500
20375,BRA,Nandigram,NULL,1,NULL,NULL,NULL,NULL,18500
20376,BRA,Panditpukur,NULL,1,NULL,NULL,NULL,NULL,18500
20377,BRA,Ranbagha,NULL,1,NULL,NULL,NULL,NULL,18500
20378,BRA,Simla Bazar,NULL,1,NULL,NULL,NULL,NULL,18500
20379,BRA,Basudebpur,NULL,1,NULL,NULL,NULL,NULL,18501
20380,BRA,Dighapatia,NULL,1,NULL,NULL,NULL,NULL,18501
20381,BRA,Madhnagar,NULL,1,NULL,NULL,NULL,NULL,18501
20382,BRA,Naldanga,NULL,1,NULL,NULL,NULL,NULL,18501
20383,BRA,Natore Market Office,NULL,1,NULL,NULL,NULL,NULL,18501
20384,BRA,Natore Sadar,NULL,1,NULL,NULL,NULL,NULL,18501
20385,BRA,Natore Sadar(Program),NULL,1,NULL,NULL,NULL,NULL,18501
20386,BRA,Pirgonj,NULL,1,NULL,NULL,NULL,NULL,18501
20387,BRA,"Alipur ",NULL,1,NULL,NULL,NULL,NULL,18502
20388,BRA,Durgapur,NULL,1,NULL,NULL,NULL,NULL,18502
20389,BRA,Jamnagar,NULL,1,NULL,NULL,NULL,NULL,18502
20390,BRA,Kafuria,NULL,1,NULL,NULL,NULL,NULL,18502
20391,BRA,Kanpara Bazar,NULL,1,NULL,NULL,NULL,NULL,18502
20392,BRA,Mominpur,NULL,1,NULL,NULL,NULL,NULL,18502
20393,BRA,Pochamaria,NULL,1,NULL,NULL,NULL,NULL,18502
20394,BRA,Puthia,NULL,1,NULL,NULL,NULL,NULL,18502
20395,BRA,Bamihal,NULL,1,NULL,NULL,NULL,NULL,18503
20396,BRA,Bingram,NULL,1,NULL,NULL,NULL,NULL,18503
20397,BRA,Chowgram,NULL,1,NULL,NULL,NULL,NULL,18503
20398,BRA,Kaligonj,NULL,1,NULL,NULL,NULL,NULL,18503
20399,BRA,Kolam,NULL,1,NULL,NULL,NULL,NULL,18503
20400,BRA,Patul,NULL,1,NULL,NULL,NULL,NULL,18503
20401,BRA,"Singra ",NULL,1,NULL,NULL,NULL,NULL,18503
20402,BRA,Singra Bazar Br,NULL,1,NULL,NULL,NULL,NULL,18503
20403,BRA,Singra urban,NULL,1,NULL,NULL,NULL,NULL,18503
20404,BRA,Ataikola Urban,NULL,1,NULL,NULL,NULL,NULL,18504
20405,BRA,Ataikula,NULL,1,NULL,NULL,NULL,NULL,18504
20406,BRA,Ataikula (Pro),NULL,1,NULL,NULL,NULL,NULL,18504
20407,BRA,Bonogram,NULL,1,NULL,NULL,NULL,NULL,18504
20408,BRA,Ekdanta,NULL,1,NULL,NULL,NULL,NULL,18504
20409,BRA,Jalalpur,NULL,1,NULL,NULL,NULL,NULL,18504
20410,BRA,Kuchiamora,NULL,1,NULL,NULL,NULL,NULL,18504
20411,BRA,Puspopara,NULL,1,NULL,NULL,NULL,NULL,18504
20412,BRA,Birahimpur,NULL,1,NULL,NULL,NULL,NULL,18505
20413,BRA,Dulia Bazar,NULL,1,NULL,NULL,NULL,NULL,18505
20414,BRA,Kashinathpur,NULL,1,NULL,NULL,NULL,NULL,18505
20415,BRA,Kashinathpur(PRO),NULL,1,NULL,NULL,NULL,NULL,18505
20416,BRA,Kazirhat,NULL,1,NULL,NULL,NULL,NULL,18505
20417,BRA,Koitola,NULL,1,NULL,NULL,NULL,NULL,18505
20418,BRA,Raksabazar,NULL,1,NULL,NULL,NULL,NULL,18505
20419,BRA,Shahidnagar,NULL,1,NULL,NULL,NULL,NULL,18505
20420,BRA,"Austamonisha ",NULL,1,NULL,NULL,NULL,NULL,18506
20421,BRA,Betuan,NULL,1,NULL,NULL,NULL,NULL,18506
20422,BRA,Bhangura,NULL,1,NULL,NULL,NULL,NULL,18506
20423,BRA,Bhangura (Pro),NULL,1,NULL,NULL,NULL,NULL,18506
20424,BRA,Bhangura BMO,NULL,1,NULL,NULL,NULL,NULL,18506
20425,BRA,Chandipur,NULL,1,NULL,NULL,NULL,NULL,18506
20426,BRA,Moydandighi,NULL,1,NULL,NULL,NULL,NULL,18506
20427,BRA,Samaj Bazar,NULL,1,NULL,NULL,NULL,NULL,18506
20428,BRA,"Baghabari ",NULL,1,NULL,NULL,NULL,NULL,18507
20429,BRA,Baghabari Bondor,NULL,1,NULL,NULL,NULL,NULL,18507
20430,BRA,Bhamara Bazar,NULL,1,NULL,NULL,NULL,NULL,18507
20431,BRA,"Demra ",NULL,1,NULL,NULL,NULL,NULL,18507
20432,BRA,Dhanuyaghata,NULL,1,NULL,NULL,NULL,NULL,18507
20433,BRA,"Faridpur ",NULL,1,NULL,NULL,NULL,NULL,18507
20434,BRA,Faridpur (Pro),NULL,1,NULL,NULL,NULL,NULL,18507
20435,BRA,Narayanpur,NULL,1,NULL,NULL,NULL,NULL,18507
20436,BRA,Chandai,NULL,1,NULL,NULL,NULL,NULL,18508
20437,BRA,Dashuria,NULL,1,NULL,NULL,NULL,NULL,18508
20438,BRA,Dashuria-2,NULL,1,NULL,NULL,NULL,NULL,18508
20439,BRA,Isawardi Urban,NULL,1,NULL,NULL,NULL,NULL,18508
20440,BRA,Ishwardi,NULL,1,NULL,NULL,NULL,NULL,18508
20441,BRA,Ishwardi BMO,NULL,1,NULL,NULL,NULL,NULL,18508
20442,BRA,Muladuli,NULL,1,NULL,NULL,NULL,NULL,18508
20443,BRA,Parkhidirpur,NULL,1,NULL,NULL,NULL,NULL,18508
20444,BRA,BLC-Pabna,NULL,1,NULL,NULL,NULL,NULL,18509
20445,BRA,Dapunia,NULL,1,NULL,NULL,NULL,NULL,18509
20446,BRA,Malonchi,NULL,1,NULL,NULL,NULL,NULL,18509
20447,BRA,Pabna BMO,NULL,1,NULL,NULL,NULL,NULL,18509
20448,BRA,Pabna Sadar,NULL,1,NULL,NULL,NULL,NULL,18509
20449,BRA,Pabna Sadar(Pro),NULL,1,NULL,NULL,NULL,NULL,18509
20450,BRA,Pabna Urban,NULL,1,NULL,NULL,NULL,NULL,18509
20451,BRA,Tebunia bazar,NULL,1,NULL,NULL,NULL,NULL,18509
20452,BRA,C&B Bazar,NULL,1,NULL,NULL,NULL,NULL,18510
20453,BRA,Dhulauri,NULL,1,NULL,NULL,NULL,NULL,18510
20454,BRA,Dhulauri-2,NULL,1,NULL,NULL,NULL,NULL,18510
20455,BRA,Nakalia,NULL,1,NULL,NULL,NULL,NULL,18510
20456,BRA,Sachania,NULL,1,NULL,NULL,NULL,NULL,18510
20457,BRA,Santhia,NULL,1,NULL,NULL,NULL,NULL,18510
20458,BRA,Sondha,NULL,1,NULL,NULL,NULL,NULL,18510
20459,BRA,Betkandi,NULL,1,NULL,NULL,NULL,NULL,18511
20460,BRA,Bolisabari,NULL,1,NULL,NULL,NULL,NULL,18511
20461,BRA,Gopalpur,NULL,1,NULL,NULL,NULL,NULL,18511
20462,BRA,Jamirta,NULL,1,NULL,NULL,NULL,NULL,18511
20463,BRA,Kashinathpur Bazar,NULL,1,NULL,NULL,NULL,NULL,18511
20464,BRA,Mohanpur,NULL,1,NULL,NULL,NULL,NULL,18511
20465,BRA,Porjana,NULL,1,NULL,NULL,NULL,NULL,18511
20466,BRA,Shahjadpur,NULL,1,NULL,NULL,NULL,NULL,18511
20467,BRA,Shahjadpur(PRO),NULL,1,NULL,NULL,NULL,NULL,18511
20468,BRA,ShahjadpurUrban,NULL,1,NULL,NULL,NULL,NULL,18511
20469,BRA,Talgachi,NULL,1,NULL,NULL,NULL,NULL,18511
20470,BRA,Bonkola,NULL,1,NULL,NULL,NULL,NULL,18512
20471,BRA,Dabulia,NULL,1,NULL,NULL,NULL,NULL,18512
20472,BRA,Dogachi,NULL,1,NULL,NULL,NULL,NULL,18512
20473,BRA,Ghoradah,NULL,1,NULL,NULL,NULL,NULL,18512
20474,BRA,Nazirgonj,NULL,1,NULL,NULL,NULL,NULL,18512
20475,BRA,Satbaria,NULL,1,NULL,NULL,NULL,NULL,18512
20476,BRA,Sujanagar,NULL,1,NULL,NULL,NULL,NULL,18512
20477,BRA,Sujanagar(Pro),NULL,1,NULL,NULL,NULL,NULL,18512
20478,BRA,"Boalia ",NULL,1,NULL,NULL,NULL,NULL,18513
20479,BRA,Dharail,NULL,1,NULL,NULL,NULL,NULL,18513
20480,BRA,Panchlia,NULL,1,NULL,NULL,NULL,NULL,18513
20481,BRA,Purnimagati,NULL,1,NULL,NULL,NULL,NULL,18513
20482,BRA,Shalap,NULL,1,NULL,NULL,NULL,NULL,18513
20483,BRA,Udhania,NULL,1,NULL,NULL,NULL,NULL,18513
20484,BRA,Ullapara,NULL,1,NULL,NULL,NULL,NULL,18513
20485,BRA,Ullapara Bmo,NULL,1,NULL,NULL,NULL,NULL,18513
20486,BRA,Ullapara(Pro),NULL,1,NULL,NULL,NULL,NULL,18513
20487,BRA,Aliabad,NULL,1,NULL,NULL,NULL,NULL,18514
20488,BRA,Aloknagar,NULL,1,NULL,NULL,NULL,NULL,18514
20489,BRA,Bagmara,NULL,1,NULL,NULL,NULL,NULL,18514
20490,BRA,Damnash,NULL,1,NULL,NULL,NULL,NULL,18514
20491,BRA,Doulotpur,NULL,1,NULL,NULL,NULL,NULL,18514
20492,BRA,Hatgangopara,NULL,1,NULL,NULL,NULL,NULL,18514
20493,BRA,Jugipara,NULL,1,NULL,NULL,NULL,NULL,18514
20494,BRA,Mochmoil,NULL,1,NULL,NULL,NULL,NULL,18514
20495,BRA,Taherpur,NULL,1,NULL,NULL,NULL,NULL,18514
20496,BRA,Baliadanga,NULL,1,NULL,NULL,NULL,NULL,18515
20497,BRA,Bashudebpur,NULL,1,NULL,NULL,NULL,NULL,18515
20498,BRA,C N Gonj Sadar,NULL,1,NULL,NULL,NULL,NULL,18515
20499,BRA,C.N.Gonj Market Office,NULL,1,NULL,NULL,NULL,NULL,18515
20500,BRA,C.N.Gonj Urban,NULL,1,NULL,NULL,NULL,NULL,18515
20501,BRA,Godagari,NULL,1,NULL,NULL,NULL,NULL,18515
20502,BRA,Mollikpur,NULL,1,NULL,NULL,NULL,NULL,18515
20503,BRA,Rajabarihat,NULL,1,NULL,NULL,NULL,NULL,18515
20504,BRA,Bangabari,NULL,1,NULL,NULL,NULL,NULL,18516
20505,BRA,Bholahat,NULL,1,NULL,NULL,NULL,NULL,18516
20506,BRA,Chowdala,NULL,1,NULL,NULL,NULL,NULL,18516
20507,BRA,Futani Bazar,NULL,1,NULL,NULL,NULL,NULL,18516
20508,BRA,Gomostapur-1,NULL,1,NULL,NULL,NULL,NULL,18516
20509,BRA,Gomostapur-2,NULL,1,NULL,NULL,NULL,NULL,18516
20510,BRA,Musrivuza,NULL,1,NULL,NULL,NULL,NULL,18516
20511,BRA,Amnura,NULL,1,NULL,NULL,NULL,NULL,18517
20512,BRA,Golabari,NULL,1,NULL,NULL,NULL,NULL,18517
20513,BRA,Jatahara,NULL,1,NULL,NULL,NULL,NULL,18517
20514,BRA,Kakonhat,NULL,1,NULL,NULL,NULL,NULL,18517
20515,BRA,Mundumala,NULL,1,NULL,NULL,NULL,NULL,18517
20516,BRA,Nachole,NULL,1,NULL,NULL,NULL,NULL,18517
20517,BRA,Parbotipur,NULL,1,NULL,NULL,NULL,NULL,18517
20518,BRA,Rajbari,NULL,1,NULL,NULL,NULL,NULL,18517
20519,BRA,Bidirpur,NULL,1,NULL,NULL,NULL,NULL,18518
20520,BRA,BLC Rajshahi,NULL,1,NULL,NULL,NULL,NULL,18518
20521,BRA,Borogachi,NULL,1,NULL,NULL,NULL,NULL,18518
20522,BRA,Darusha,NULL,1,NULL,NULL,NULL,NULL,18518
20523,BRA,Kharkhari,NULL,1,NULL,NULL,NULL,NULL,18518
20524,BRA,Paba,NULL,1,NULL,NULL,NULL,NULL,18518
20525,BRA,"Ramchandrapurhat ",NULL,1,NULL,NULL,NULL,NULL,18518
20526,BRA,SiroilColoni,NULL,1,NULL,NULL,NULL,NULL,18518
20527,BRA,Brac Rajpara,NULL,1,NULL,NULL,NULL,NULL,18519
20528,BRA,Horian,NULL,1,NULL,NULL,NULL,NULL,18519
20529,BRA,Horipur,NULL,1,NULL,NULL,NULL,NULL,18519
20530,BRA,Mollapara,NULL,1,NULL,NULL,NULL,NULL,18519
20531,BRA,Motiher,NULL,1,NULL,NULL,NULL,NULL,18519
20532,BRA,Newmarket Rajshahi,NULL,1,NULL,NULL,NULL,NULL,18519
20533,BRA,Rajpara,NULL,1,NULL,NULL,NULL,NULL,18519
20534,BRA,Shaheb Bazar,NULL,1,NULL,NULL,NULL,NULL,18519
20535,BRA,Sultanabad,NULL,1,NULL,NULL,NULL,NULL,18519
20536,BRA,Borgachi,NULL,1,NULL,NULL,NULL,NULL,18520
20537,BRA,Chackkirty,NULL,1,NULL,NULL,NULL,NULL,18520
20538,BRA,Golaperhat,NULL,1,NULL,NULL,NULL,NULL,18520
20539,BRA,Mobarakpur,NULL,1,NULL,NULL,NULL,NULL,18520
20540,BRA,Monakosha,NULL,1,NULL,NULL,NULL,NULL,18520
20541,BRA,Shibgonj,NULL,1,NULL,NULL,NULL,NULL,18520
20542,BRA,Sonamosjid,NULL,1,NULL,NULL,NULL,NULL,18520
20543,BRA,Gochabazar,NULL,1,NULL,NULL,NULL,NULL,18521
20544,BRA,Kalma,NULL,1,NULL,NULL,NULL,NULL,18521
20545,BRA,Kamarpara,NULL,1,NULL,NULL,NULL,NULL,18521
20546,BRA,Keshorhat(BMO),NULL,1,NULL,NULL,NULL,NULL,18521
20547,BRA,Madaripur,NULL,1,NULL,NULL,NULL,NULL,18521
20548,BRA,Mohonpur,NULL,1,NULL,NULL,NULL,NULL,18521
20549,BRA,Mormoria bazar,NULL,1,NULL,NULL,NULL,NULL,18521
20550,BRA,Tanore,NULL,1,NULL,NULL,NULL,NULL,18521
20551,BRA,Babugonj,NULL,1,NULL,NULL,NULL,NULL,18522
20552,BRA,Babugonj Development,NULL,1,NULL,NULL,NULL,NULL,18522
20553,BRA,Bhukhainagar,NULL,1,NULL,NULL,NULL,NULL,18522
20554,BRA,Khasherhat,NULL,1,NULL,NULL,NULL,NULL,18522
20555,BRA,Madhabpasha,NULL,1,NULL,NULL,NULL,NULL,18522
20556,BRA,Muladi,NULL,1,NULL,NULL,NULL,NULL,18522
20557,BRA,Muladi Development,NULL,1,NULL,NULL,NULL,NULL,18522
20558,BRA,Sayestabad,NULL,1,NULL,NULL,NULL,NULL,18522
20559,BRA,Stimatghat(Maydanerhat),NULL,1,NULL,NULL,NULL,NULL,18522
20560,BRA,Barishal Sadar,NULL,1,NULL,NULL,NULL,NULL,18523
20561,BRA,Barishal Sadar Development,NULL,1,NULL,NULL,NULL,NULL,18523
20562,BRA,BLC Barishal Development,NULL,1,NULL,NULL,NULL,NULL,18523
20563,BRA,Charcowa,NULL,1,NULL,NULL,NULL,NULL,18523
